alpha,Tamanho das Camadas Ocultas,Decaimento,Taxa de Apendizado,Momentum,Acurácia Validação,Acurácia Treino
1E-05,"(50, 50)",invscaling,0.0001,0.5,0.62280701754386,0.650549450549451
1E-06,"(50, 25)",adaptive,0.0001,0.2,0.62280701754386,0.650549450549451
0.0001,"(25, 75)",invscaling,0.0001,0.4,0.62280701754386,0.648351648351648
1E-05,"(50, 100)",invscaling,0.0001,0,0.62280701754386,0.648351648351648
1E-07,"(100, 25)",invscaling,0.01,0.4,0.62280701754386,0.648351648351648
0,"(50, 25)",invscaling,0.0001,0.9,0.62280701754386,0.648351648351648
0.0001,75,constant,0.0001,0.6,0.62280701754386,0.646153846153846
0,"(75, 50)",invscaling,0.0005,0.1,0.62280701754386,0.646153846153846
1E-05,"(50, 75)",invscaling,0.0005,0.2,0.62280701754386,0.643956043956044
0.0001,"(50, 75)",invscaling,0.0001,0.3,0.62280701754386,0.641758241758242
0.0001,"(50, 50)",constant,0.0001,0.6,0.62280701754386,0.63956043956044
1E-05,"(50, 25)",invscaling,0.001,0.3,0.62280701754386,0.63956043956044
1E-05,50,invscaling,0.0001,0.8,0.62280701754386,0.637362637362637
1E-05,"(100, 100)",constant,0.0001,0.4,0.62280701754386,0.637362637362637
1E-07,75,invscaling,0.005,0,0.62280701754386,0.637362637362637
1E-07,"(25, 25)",adaptive,0.0001,0.3,0.62280701754386,0.637362637362637
1E-07,"(100, 75)",invscaling,0.0001,0.5,0.62280701754386,0.635164835164835
0,"(100, 25)",invscaling,0.01,0.2,0.62280701754386,0.635164835164835
1E-05,"(25, 25)",invscaling,0.01,0.4,0.62280701754386,0.632967032967033
1E-06,100,invscaling,0.0001,0.4,0.62280701754386,0.632967032967033
1E-07,"(50, 100)",invscaling,0.0001,0.2,0.62280701754386,0.632967032967033
1E-07,"(25, 25)",constant,0.0001,0.2,0.62280701754386,0.632967032967033
1E-05,"(25, 75)",invscaling,0.0001,0.6,0.62280701754386,0.630769230769231
1E-05,"(25, 25)",invscaling,0.0005,0.9,0.62280701754386,0.630769230769231
1E-06,"(75, 100)",invscaling,0.0001,0.1,0.62280701754386,0.630769230769231
0.0001,25,invscaling,0.005,0.2,0.62280701754386,0.628571428571429
1E-06,75,invscaling,0.0001,0.1,0.62280701754386,0.628571428571429
1E-06,"(25, 100)",invscaling,0.0001,0.2,0.62280701754386,0.628571428571429
1E-05,"(100, 50)",constant,0.0001,0,0.62280701754386,0.626373626373626
1E-05,"(50, 50)",invscaling,0.0005,0.4,0.62280701754386,0.626373626373626
1E-05,"(25, 50)",constant,0.0001,0.2,0.62280701754386,0.626373626373626
1E-06,"(75, 25)",invscaling,0.0001,0,0.62280701754386,0.626373626373626
0,75,invscaling,0.0005,0.3,0.62280701754386,0.626373626373626
0,"(25, 50)",adaptive,0.0001,0.6,0.62280701754386,0.626373626373626
0.0001,"(50, 50)",constant,0.0001,0.2,0.62280701754386,0.624175824175824
1E-05,"(100, 25)",invscaling,0.005,0.4,0.62280701754386,0.624175824175824
1E-05,"(50, 25)",invscaling,0.0005,0.3,0.62280701754386,0.624175824175824
1E-05,"(25, 100)",invscaling,0.0001,0.4,0.62280701754386,0.624175824175824
1E-05,"(25, 25)",invscaling,0.0001,0,0.62280701754386,0.624175824175824
1E-07,"(100, 25)",invscaling,0.005,0.5,0.62280701754386,0.624175824175824
1E-05,"(50, 75)",invscaling,0.0001,0.9,0.62280701754386,0.621978021978022
1E-05,"(25, 50)",invscaling,0.01,0.1,0.62280701754386,0.621978021978022
1E-06,"(100, 50)",invscaling,0.0005,0.7,0.62280701754386,0.621978021978022
0,"(100, 75)",invscaling,0.0005,0.1,0.62280701754386,0.621978021978022
0,"(100, 50)",invscaling,0.001,0.3,0.62280701754386,0.621978021978022
0,"(100, 25)",invscaling,0.005,0.4,0.62280701754386,0.621978021978022
0,"(25, 75)",invscaling,0.0001,0.9,0.62280701754386,0.621978021978022
0.0001,"(100, 50)",constant,0.0001,0,0.62280701754386,0.61978021978022
0.0001,"(75, 50)",invscaling,0.005,0.4,0.62280701754386,0.61978021978022
0.0001,"(50, 100)",constant,0.0001,0.1,0.62280701754386,0.61978021978022
0.0001,"(25, 100)",constant,0.0001,0.2,0.62280701754386,0.61978021978022
1E-05,50,invscaling,0.0001,0.2,0.62280701754386,0.61978021978022
1E-05,"(50, 50)",constant,0.0001,0.1,0.62280701754386,0.61978021978022
1E-06,"(25, 100)",invscaling,0.0005,0.3,0.62280701754386,0.61978021978022
1E-07,"(100, 50)",invscaling,0.0005,0.3,0.62280701754386,0.61978021978022
0,"(75, 50)",invscaling,0.005,0.5,0.62280701754386,0.61978021978022
0.0001,"(25, 25)",invscaling,0.0005,0.4,0.62280701754386,0.617582417582418
1E-07,"(50, 100)",constant,0.0001,0.4,0.62280701754386,0.617582417582418
0,100,invscaling,0.001,0.7,0.62280701754386,0.617582417582418
0,50,adaptive,0.0001,0.2,0.62280701754386,0.617582417582418
0,"(100, 25)",invscaling,0.0001,0,0.62280701754386,0.617582417582418
0,"(100, 25)",invscaling,0.01,0,0.62280701754386,0.617582417582418
0,"(75, 25)",invscaling,0.0005,0.6,0.62280701754386,0.617582417582418
0.0001,75,invscaling,0.001,0.3,0.62280701754386,0.615384615384615
0.0001,"(100, 25)",invscaling,0.005,0,0.62280701754386,0.615384615384615
0.0001,"(50, 100)",invscaling,0.005,0.2,0.62280701754386,0.615384615384615
0.0001,"(50, 25)",invscaling,0.0001,0.7,0.62280701754386,0.615384615384615
1E-05,"(100, 75)",invscaling,0.0005,0.7,0.62280701754386,0.615384615384615
1E-06,25,invscaling,0.001,0.7,0.62280701754386,0.615384615384615
1E-06,"(100, 50)",invscaling,0.001,0.4,0.62280701754386,0.615384615384615
1E-06,"(50, 25)",invscaling,0.0005,0.4,0.62280701754386,0.615384615384615
1E-07,"(25, 75)",constant,0.0001,0.7,0.62280701754386,0.615384615384615
0,"(75, 100)",invscaling,0.001,0.5,0.62280701754386,0.615384615384615
1E-06,75,invscaling,0.0005,0.1,0.62280701754386,0.613186813186813
1E-07,"(75, 75)",invscaling,0.001,0.7,0.62280701754386,0.613186813186813
0,"(75, 25)",invscaling,0.005,0.7,0.62280701754386,0.613186813186813
1E-06,50,invscaling,0.0005,0.5,0.62280701754386,0.610989010989011
1E-06,"(75, 25)",invscaling,0.0005,0,0.62280701754386,0.610989010989011
1E-07,"(50, 50)",adaptive,0.0001,0.3,0.62280701754386,0.610989010989011
1E-07,"(25, 75)",invscaling,0.005,0.3,0.62280701754386,0.610989010989011
0,"(100, 25)",invscaling,0.0005,0,0.62280701754386,0.608791208791209
0,"(75, 75)",invscaling,0.0001,0,0.62280701754386,0.608791208791209
1E-05,"(25, 100)",constant,0.0001,0.5,0.62280701754386,0.606593406593406
0.0001,"(25, 25)",constant,0.0001,0.1,0.62280701754386,0.604395604395604
0.0001,25,invscaling,0.005,0.4,0.62280701754386,0.602197802197802
1E-06,50,constant,0.0001,0,0.62280701754386,0.602197802197802
1E-07,"(100, 75)",invscaling,0.0001,0.9,0.62280701754386,0.602197802197802
0.0001,"(50, 50)",invscaling,0.0005,0.7,0.62280701754386,0.6
0,"(50, 100)",invscaling,0.005,0.2,0.62280701754386,0.597802197802198
0,"(50, 25)",invscaling,0.0005,0,0.62280701754386,0.597802197802198
0,"(25, 25)",invscaling,0.001,0.2,0.62280701754386,0.597802197802198
0,50,invscaling,0.005,0.3,0.62280701754386,0.595604395604396
1E-05,50,invscaling,0.005,0.5,0.62280701754386,0.591208791208791
1E-05,"(100, 100)",invscaling,0.001,0.2,0.62280701754386,0.591208791208791
1E-05,"(25, 50)",invscaling,0.01,0.2,0.62280701754386,0.591208791208791
1E-07,75,constant,0.0001,0.3,0.62280701754386,0.591208791208791
1E-07,"(50, 50)",adaptive,0.0001,0.2,0.62280701754386,0.591208791208791
1E-07,"(75, 50)",invscaling,0.0001,0.5,0.62280701754386,0.589010989010989
1E-06,75,invscaling,0.0005,0.4,0.62280701754386,0.586813186813187
1E-07,"(75, 50)",invscaling,0.0005,0.2,0.62280701754386,0.586813186813187
0,"(75, 75)",invscaling,0.01,0.4,0.62280701754386,0.586813186813187
1E-05,"(100, 25)",adaptive,0.0001,0.4,0.62280701754386,0.584615384615385
1E-07,"(25, 50)",constant,0.0001,0.2,0.62280701754386,0.582417582417582
1E-07,"(50, 100)",invscaling,0.005,0.4,0.62280701754386,0.571428571428571
1E-05,"(100, 75)",invscaling,0.001,0.2,0.62280701754386,0.569230769230769
0,"(50, 100)",invscaling,0.001,0,0.62280701754386,0.567032967032967
0.0001,"(100, 100)",invscaling,0.001,0,0.62280701754386,0.558241758241758
1E-07,"(25, 75)",invscaling,0.001,0.5,0.62280701754386,0.556043956043956
0.0001,"(75, 25)",invscaling,0.01,0.2,0.62280701754386,0.553846153846154
1E-06,"(75, 50)",constant,0.0001,0.5,0.614035087719298,0.72967032967033
0.0001,"(50, 75)",constant,0.0001,0.5,0.614035087719298,0.727472527472527
1E-07,"(75, 25)",invscaling,0.0001,0.4,0.614035087719298,0.725274725274725
0.0001,100,invscaling,0.001,0.4,0.614035087719298,0.718681318681319
1E-06,"(75, 75)",invscaling,0.01,0.1,0.614035087719298,0.714285714285714
0,"(50, 100)",invscaling,0.0001,0.7,0.614035087719298,0.712087912087912
0,"(100, 25)",invscaling,0.0001,0.5,0.614035087719298,0.70989010989011
0,"(25, 50)",invscaling,0.005,0.6,0.614035087719298,0.703296703296703
1E-07,"(100, 100)",invscaling,0.005,0,0.614035087719298,0.685714285714286
0.0001,"(25, 50)",invscaling,0.0005,0.7,0.614035087719298,0.683516483516484
0.0001,"(75, 25)",constant,0.0001,0.3,0.614035087719298,0.681318681318681
0,"(100, 75)",invscaling,0.0001,0.9,0.614035087719298,0.679120879120879
0.0001,"(100, 50)",invscaling,0.0001,0.5,0.614035087719298,0.674725274725275
0.0001,"(25, 100)",invscaling,0.001,0.3,0.614035087719298,0.672527472527473
0.0001,"(25, 25)",invscaling,0.005,0.5,0.614035087719298,0.672527472527473
0.0001,100,invscaling,0.0005,0.8,0.614035087719298,0.67032967032967
1E-07,"(75, 75)",invscaling,0.0001,0.5,0.614035087719298,0.67032967032967
1E-06,"(25, 50)",constant,0.0001,0.7,0.614035087719298,0.668131868131868
1E-07,"(50, 25)",constant,0.0005,0,0.614035087719298,0.668131868131868
1E-06,75,invscaling,0.0001,0,0.614035087719298,0.661538461538462
1E-06,"(50, 100)",invscaling,0.0001,0.9,0.614035087719298,0.659340659340659
0,"(75, 50)",invscaling,0.001,0,0.614035087719298,0.654945054945055
0.0001,25,invscaling,0.001,0.5,0.614035087719298,0.650549450549451
1E-06,50,adaptive,0.0001,0.5,0.614035087719298,0.650549450549451
0,"(100, 75)",invscaling,0.0001,0.3,0.614035087719298,0.648351648351648
0.0001,"(100, 50)",invscaling,0.005,0,0.614035087719298,0.646153846153846
0.0001,"(100, 75)",invscaling,0.001,0.3,0.614035087719298,0.643956043956044
0.0001,"(50, 25)",constant,0.0001,0.2,0.614035087719298,0.643956043956044
1E-05,"(100, 50)",invscaling,0.0005,0.6,0.614035087719298,0.643956043956044
1E-06,"(50, 75)",invscaling,0.001,0,0.614035087719298,0.641758241758242
1E-05,"(100, 25)",invscaling,0.0001,0,0.614035087719298,0.63956043956044
1E-06,"(25, 100)",invscaling,0.005,0,0.614035087719298,0.63956043956044
0,"(75, 75)",adaptive,0.0001,0.2,0.614035087719298,0.63956043956044
0.0001,"(100, 50)",invscaling,0.001,0.2,0.614035087719298,0.637362637362637
1E-05,"(50, 100)",adaptive,0.0001,0,0.614035087719298,0.637362637362637
1E-07,"(100, 50)",invscaling,0.0001,0.3,0.614035087719298,0.637362637362637
1E-06,"(75, 100)",invscaling,0.0005,0.1,0.614035087719298,0.635164835164835
1E-05,"(25, 25)",invscaling,0.0001,0.9,0.614035087719298,0.632967032967033
1E-06,"(100, 50)",invscaling,0.0001,0.6,0.614035087719298,0.632967032967033
1E-07,25,invscaling,0.01,0.8,0.614035087719298,0.632967032967033
0,25,constant,0.0001,0.5,0.614035087719298,0.630769230769231
0,"(25, 50)",invscaling,0.0001,0.2,0.614035087719298,0.630769230769231
0.0001,"(50, 100)",invscaling,0.0005,0.7,0.614035087719298,0.628571428571429
1E-05,"(25, 50)",constant,0.0001,0,0.614035087719298,0.628571428571429
1E-06,"(75, 75)",invscaling,0.001,0.8,0.614035087719298,0.628571428571429
1E-06,"(50, 25)",constant,0.0001,0.6,0.614035087719298,0.628571428571429
0,"(50, 100)",invscaling,0.0005,0.3,0.614035087719298,0.628571428571429
1E-05,"(50, 75)",invscaling,0.0005,0,0.614035087719298,0.626373626373626
1E-06,"(100, 75)",invscaling,0.0001,0,0.614035087719298,0.626373626373626
0,"(75, 50)",invscaling,0.0001,0,0.614035087719298,0.626373626373626
0.0001,"(100, 25)",invscaling,0.0005,0.6,0.614035087719298,0.624175824175824
1E-05,"(50, 100)",invscaling,0.0001,0.5,0.614035087719298,0.624175824175824
1E-07,"(100, 75)",invscaling,0.01,0,0.614035087719298,0.624175824175824
1E-07,"(50, 25)",invscaling,0.0001,0.8,0.614035087719298,0.624175824175824
0,"(75, 50)",invscaling,0.0001,0.5,0.614035087719298,0.624175824175824
0,"(25, 50)",invscaling,0.0001,0.5,0.614035087719298,0.624175824175824
1E-07,"(50, 75)",constant,0.0001,0.6,0.614035087719298,0.621978021978022
1E-07,"(25, 50)",invscaling,0.0001,0.9,0.614035087719298,0.621978021978022
1E-05,100,invscaling,0.0001,0.3,0.614035087719298,0.61978021978022
1E-05,"(75, 75)",invscaling,0.001,0.4,0.614035087719298,0.61978021978022
1E-05,"(75, 25)",invscaling,0.0001,0.7,0.614035087719298,0.61978021978022
1E-05,"(50, 100)",invscaling,0.0005,0.4,0.614035087719298,0.61978021978022
1E-06,"(75, 100)",constant,0.0001,0.1,0.614035087719298,0.61978021978022
1E-05,"(75, 50)",invscaling,0.005,0,0.614035087719298,0.617582417582418
1E-07,"(50, 50)",invscaling,0.0001,0.9,0.614035087719298,0.617582417582418
0.0001,"(75, 100)",invscaling,0.005,0.1,0.614035087719298,0.615384615384615
0.0001,"(50, 50)",adaptive,0.01,1,0.614035087719298,0.615384615384615
1E-06,"(100, 100)",invscaling,0.001,0.7,0.614035087719298,0.615384615384615
1E-06,"(50, 100)",invscaling,0.0005,0.4,0.614035087719298,0.615384615384615
1E-06,"(50, 75)",invscaling,0.01,0,0.614035087719298,0.615384615384615
1E-06,"(25, 50)",invscaling,0.01,0.1,0.614035087719298,0.615384615384615
1E-06,"(100, 100)",invscaling,0.001,0.6,0.614035087719298,0.613186813186813
1E-07,"(25, 100)",invscaling,0.0001,0.4,0.614035087719298,0.613186813186813
1E-07,"(25, 50)",invscaling,0.001,0.4,0.614035087719298,0.613186813186813
0,"(100, 50)",invscaling,0.0001,0.5,0.614035087719298,0.613186813186813
1E-06,"(100, 50)",adaptive,0.0001,0.4,0.614035087719298,0.610989010989011
1E-06,50,invscaling,0.0005,0.8,0.614035087719298,0.608791208791209
1E-05,"(25, 75)",invscaling,0.0005,0.4,0.614035087719298,0.606593406593406
1E-06,"(50, 100)",invscaling,0.005,0.2,0.614035087719298,0.606593406593406
1E-07,"(100, 50)",invscaling,0.005,0,0.614035087719298,0.606593406593406
1E-06,"(25, 25)",invscaling,0.005,0.4,0.614035087719298,0.604395604395604
1E-07,"(75, 50)",invscaling,0.001,0.4,0.614035087719298,0.604395604395604
0,75,constant,0.0001,0,0.614035087719298,0.604395604395604
0,"(50, 50)",invscaling,0.001,0.5,0.614035087719298,0.604395604395604
0,25,invscaling,0.0005,0.3,0.614035087719298,0.602197802197802
0,"(50, 75)",invscaling,0.001,0,0.614035087719298,0.602197802197802
0,"(50, 50)",invscaling,0.0005,0.4,0.614035087719298,0.602197802197802
0.0001,"(75, 100)",invscaling,0.0005,0.2,0.614035087719298,0.6
0,100,adaptive,0.0001,0.3,0.614035087719298,0.6
1E-07,25,invscaling,0.001,0.1,0.614035087719298,0.597802197802198
0,"(75, 100)",invscaling,0.001,0,0.614035087719298,0.597802197802198
0.0001,"(100, 75)",invscaling,0.0005,0.2,0.614035087719298,0.595604395604396
0.0001,"(75, 25)",invscaling,0.0001,0.7,0.614035087719298,0.595604395604396
1E-05,"(25, 100)",invscaling,0.0005,0.4,0.614035087719298,0.595604395604396
1E-07,"(50, 75)",invscaling,0.001,0.1,0.614035087719298,0.595604395604396
1E-06,50,adaptive,0.0001,0.6,0.614035087719298,0.591208791208791
1E-06,"(75, 25)",invscaling,0.005,0.5,0.614035087719298,0.591208791208791
1E-07,"(50, 75)",adaptive,0.0001,0,0.614035087719298,0.591208791208791
1E-05,"(50, 25)",invscaling,0.005,0.3,0.614035087719298,0.586813186813187
0,"(100, 25)",invscaling,0.01,0.5,0.614035087719298,0.586813186813187
1E-07,"(25, 50)",invscaling,0.005,0.2,0.614035087719298,0.584615384615385
1E-05,50,invscaling,0.0005,0.6,0.614035087719298,0.582417582417582
0,"(75, 50)",invscaling,0.0001,0.3,0.614035087719298,0.582417582417582
1E-06,"(100, 25)",invscaling,0.0005,0.1,0.614035087719298,0.58021978021978
1E-07,"(100, 100)",invscaling,0.0001,0.5,0.614035087719298,0.58021978021978
1E-07,"(50, 75)",constant,0.0001,0.2,0.614035087719298,0.58021978021978
0.0001,100,invscaling,0.0001,0.6,0.614035087719298,0.578021978021978
0,"(50, 100)",invscaling,0.0005,0.1,0.614035087719298,0.578021978021978
0,50,invscaling,0.0005,0.8,0.614035087719298,0.575824175824176
1E-06,"(25, 25)",invscaling,0.001,0.2,0.614035087719298,0.573626373626374
1E-06,"(75, 75)",invscaling,0.001,0.7,0.614035087719298,0.571428571428571
1E-06,"(75, 25)",invscaling,0.001,0.4,0.614035087719298,0.569230769230769
0.0001,"(75, 100)",invscaling,0.001,0.9,0.614035087719298,0.564835164835165
0.0001,"(25, 50)",invscaling,0.005,0.7,0.614035087719298,0.562637362637363
1E-06,"(25, 75)",invscaling,0.001,0.6,0.614035087719298,0.56043956043956
0.0001,100,invscaling,0.001,0.1,0.614035087719298,0.558241758241758
1E-06,"(100, 75)",invscaling,0.005,0.2,0.614035087719298,0.558241758241758
1E-05,"(50, 100)",invscaling,0.005,0.2,0.614035087719298,0.556043956043956
0.0001,"(75, 50)",invscaling,0.01,0,0.614035087719298,0.527472527472527
1E-06,25,invscaling,0.005,0.2,0.614035087719298,0.512087912087912
1E-05,"(75, 100)",invscaling,0.0005,0.5,0.605263157894737,0.701098901098901
1E-05,"(100, 50)",invscaling,0.01,0.3,0.605263157894737,0.698901098901099
0.0001,"(25, 25)",adaptive,0.0005,0.3,0.605263157894737,0.696703296703297
1E-05,"(100, 25)",invscaling,0.01,0,0.605263157894737,0.679120879120879
1E-05,"(75, 100)",invscaling,0.001,0.9,0.605263157894737,0.67032967032967
1E-07,"(100, 50)",invscaling,0.01,0,0.605263157894737,0.67032967032967
1E-05,"(25, 75)",invscaling,0.005,0,0.605263157894737,0.663736263736264
1E-05,"(25, 50)",constant,0.0005,0.2,0.605263157894737,0.659340659340659
1E-06,"(50, 50)",invscaling,0.0005,0.8,0.605263157894737,0.654945054945055
0,"(75, 25)",adaptive,0.0001,0.4,0.605263157894737,0.654945054945055
1E-06,"(25, 25)",invscaling,0.005,0.8,0.605263157894737,0.652747252747253
0,"(50, 75)",invscaling,0.005,0.6,0.605263157894737,0.652747252747253
1E-07,"(75, 100)",constant,0.0001,0.5,0.605263157894737,0.650549450549451
0.0001,"(75, 100)",constant,0.0001,0.4,0.605263157894737,0.648351648351648
0,"(75, 100)",adaptive,0.0001,0.6,0.605263157894737,0.646153846153846
0.0001,"(100, 50)",invscaling,0.005,0.3,0.605263157894737,0.643956043956044
0,"(75, 75)",constant,0.0001,0.2,0.605263157894737,0.643956043956044
1E-05,"(100, 75)",invscaling,0.0001,0.8,0.605263157894737,0.641758241758242
1E-07,100,invscaling,0.01,0.1,0.605263157894737,0.63956043956044
0.0001,"(100, 25)",invscaling,0.01,0.7,0.605263157894737,0.637362637362637
1E-07,"(50, 100)",invscaling,0.0005,0.5,0.605263157894737,0.637362637362637
0,"(100, 25)",invscaling,0.005,0.1,0.605263157894737,0.637362637362637
1E-06,"(100, 50)",constant,0.0001,0,0.605263157894737,0.635164835164835
1E-07,100,adaptive,0.0001,0.2,0.605263157894737,0.635164835164835
1E-07,"(25, 50)",adaptive,0.0001,0.5,0.605263157894737,0.635164835164835
0,"(50, 50)",invscaling,0.001,0.3,0.605263157894737,0.635164835164835
1E-05,"(50, 25)",invscaling,0.005,0.9,0.605263157894737,0.632967032967033
1E-06,"(75, 75)",invscaling,0.005,0,0.605263157894737,0.632967032967033
0.0001,"(25, 100)",invscaling,0.01,0,0.605263157894737,0.630769230769231
1E-05,"(50, 75)",invscaling,0.0001,0.5,0.605263157894737,0.630769230769231
1E-05,"(50, 75)",invscaling,0.005,0.7,0.605263157894737,0.630769230769231
1E-07,"(25, 25)",invscaling,0.0001,0.7,0.605263157894737,0.630769230769231
0.0001,"(75, 25)",invscaling,0.001,0.8,0.605263157894737,0.628571428571429
0.0001,"(75, 25)",invscaling,0.01,0,0.605263157894737,0.624175824175824
1E-07,"(25, 50)",adaptive,0.0001,0,0.605263157894737,0.624175824175824
0.0001,100,invscaling,0.005,0.2,0.605263157894737,0.61978021978022
0.0001,"(25, 25)",invscaling,0.001,0.9,0.605263157894737,0.61978021978022
0,"(25, 25)",invscaling,0.01,0,0.605263157894737,0.61978021978022
0.0001,100,invscaling,0.0001,0.1,0.605263157894737,0.617582417582418
1E-06,"(25, 25)",invscaling,0.001,0.1,0.605263157894737,0.615384615384615
1E-06,"(75, 75)",adaptive,0.0001,0.1,0.605263157894737,0.613186813186813
1E-07,"(50, 75)",invscaling,0.0005,0.3,0.605263157894737,0.613186813186813
0,"(75, 50)",invscaling,0.0001,0.2,0.605263157894737,0.613186813186813
1E-05,"(25, 50)",invscaling,0.0001,0.2,0.605263157894737,0.610989010989011
0,25,invscaling,0.001,0.3,0.605263157894737,0.610989010989011
1E-05,50,invscaling,0.0005,0.5,0.605263157894737,0.608791208791209
1E-06,"(25, 75)",constant,0.0001,0,0.605263157894737,0.608791208791209
1E-07,25,invscaling,0.001,0,0.605263157894737,0.608791208791209
1E-07,"(50, 25)",invscaling,0.01,0,0.605263157894737,0.608791208791209
0,25,invscaling,0.001,0.9,0.605263157894737,0.608791208791209
0,"(100, 100)",invscaling,0.005,0,0.605263157894737,0.608791208791209
0,"(75, 75)",invscaling,0.01,0.1,0.605263157894737,0.608791208791209
1E-07,100,invscaling,0.005,0.4,0.605263157894737,0.606593406593406
0,"(75, 75)",invscaling,0.005,0.5,0.605263157894737,0.606593406593406
0.0001,"(50, 75)",invscaling,0.0001,0.1,0.605263157894737,0.604395604395604
1E-05,"(100, 100)",constant,0.0001,0.2,0.605263157894737,0.604395604395604
